0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020956455,0.023067595,0.17694968,0.076816306,0.33010805,0.029954597,0.040088996,0.097146645,0.16635793,0.073299706,0.025661841,0.2077159,0.015211386,0.19239873,0.0011321753,0.02710271,0.055275146,0.100529134,0.010832319,0.043800555,0.031498212,0.11545615,0.001815794,0.004826179,0.023196151,0.02672452,0.050681442,0.010500185,0.014134131,0.021258138,0.0017702356,0.055461943,0.055626895,0.013394843,0.058668345,0.00027568545,0.001316024,0.07911962,0.005504595,0.028304532,0.038199455,0.039211996,0.0065309643,0.010885521,0.051660854,0.017152816,0.07160559,0.17167208,0.08023344,0.19263558,0.020569457,0.03416287,0.16247563,0.14154255,0.010769297,0.03693284,0.035810605,0.0014463942,0.019228745,0.015842222,0.013700636,0.031434648,0.046250883,0.00040345546,0.022141747,0.1602929,0.0023234682,0.02733979,0.066027716,0.018229622,0.03541734,0.013043282,0.039686013,0.07324673,0.017093236,0.011034338,0.22830142,0.09361939,0.038432978,0.0999202,0.082320616,0.007909704,0.07168461,0.040292583,0.0136520155,0.08446341,0.016620753,0.036545865,0.0018536272,0.024103088,0.0043965694,0.15245138,0.028178032,0.025754118,0.12306393,0.02751798,0.0093915975,0.017700229,0.054480154,0.007452174,0.06540629,0.05075738,0.010146314,0.098404385,0.030568719,0.046617497,0.008102322,0.027333058,0.036958233,0.14269392,0.2440259,0.0016843209,0.075698845,0.0016024746,0.086933166,0.06412768,0.09648538,0.009905314,0.030310256,0.04908564,0.0129017895,0.09756773,0.056787323,0.014733441,0.023190811,0.056609716,0.008719349,0.03511782,0.016747687,0.0021090363,0.018898915,0.04347662,0.00029083155,0.03517986,0.0757003,0.028673802,0.08406424,0.04680939,0.00093795406,0.062096033,0.055773035,0.02817287,0.010683269,0.0077950926,0.0051041874,0.06917049,0.038357127,0.012982049,0.03962183,0.01814383,0.065347575,0.03633662,0.03241587,0.007346618,0.059933323,0.051454667,0.01714227,0.08067365,0.04068408,0.03586897,0.00067505473,0.020489085,0.026134608,0.030779073,0.050831664,0.037929766,0.049000196,0.038104102,0.0031498075,0.021363903,0.101591095,0.00017002784,0.027651824,0.031071644,0.03048477,0.08182505,0.013432726,0.038725246,0.025517326,0.030068694,0.026278675,0.022744466,0.02914067,0.02964332,0.022021731,0.08043738,0.01131263,0.030299231,0.029372808
0.0019489531,0.005801619,0.013294616,0.0019178183,0.01762268,0.0057583414,0.0028843542,0.007103772,0.017785648,0.003075724,0.0036180976,0.01710027,0.0003918077,0.009070887,0.004462703,0.0065208795,0.0069010053,0.017498462,0.0016892158,0.0033381549,0.0027129443,0.0090736365,0.005493031,0.0017314106,0.004633828,0.0053689815,0.00012172271,0.0020100016,0.0045117913,0.0032888395,0.0015287278,0.0041482234,0.00021326193,0.0021857098,0.009524285,0.004296707,0.0014611675,0.009709573,0.002535935,0.003983189,0.0019520026,0.00726689,0.001602996,4.099848e-05,0.001340528,0.002712959,0.0155039,0.016818848,0.0021532038,0.0066301436,0.012783481,0.0012310767,0.008791892,0.009621013,0.0010471769,0.0025081742,0.0033224942,0.0007277436,0.002752468,0.0062011546,0.0007682069,0.0062272544,0.001981412,0.0007049467,0.0024994602,0.007935939,0.0021403013,0.0027912473,0.0021608316,0.0007552515,0.0028961615,0.0009877295,0.0038313195,0.007591348,0.0023529748,0.0045068935,0.0043437905,0.0016097839,0.00020188245,0.007930608,0.007124982,1.3401848e-05,0.0065336223,0.0030822237,0.0009907758,0.003997635,0.0014306915,0.000787842,0.00057930604,0.0020792198,0.001080704,0.01223485,0.0037594642,0.0037025204,0.0017301976,0.00034743475,0.0016104453,0.0006775745,0.005370083,0.00048003008,0.006576965,0.0026907779,7.86435e-06,0.0054904134,0.0017518513,0.0016736755,0.0009339767,0.002713324,0.005597554,0.009664715,0.011008622,0.00020671991,0.00969624,0.0038520182,0.003520539,0.0017492651,0.00378476,0.0004044833,0.004565219,0.0033804504,0.0044027055,2.235535e-05,0.00866067,0.00262224,0.0012044404,0.0015106837,0.0015486724,0.0022959826,0.003249853,0.00078777876,0.0024600145,0.0028846508,6.57856e-05,0.000886441,0.0033899003,8.130993e-05,0.011743448,0.0015204818,0.0014138655,0.0020437771,0.0033580116,0.0011890284,0.0016382923,0.0030087011,0.0030526572,0.0044586747,0.0013400714,0.0027002008,0.0042139604,0.0015740192,0.0020454358,0.0035577707,0.0028796056,4.140893e-06,0.006484744,0.0027302871,6.713357e-05,0.0033016095,0.0022566007,0.0007586219,0.0010944509,0.0025328037,0.0010579488,0.002011572,0.003134658,0.0015296793,0.0038092434,0.003827122,0.00371314,0.002787786,0.004685808,0.00248191,0.0031958532,0.0011725087,0.0045758686,0.0018676945,0.004859541,0.0020650718,0.00544802,0.0014800138,0.0047353846,0.0025073567,0.0038255868,0.0017424144,0.0036303618,0.0031860285,0.0030081538,0.0006996789,0.0009641639
0.0035255146,0.004772048,0.00037912268,0.008225914,0.0022321679,0.0026222216,0.0028790878,0.0020006197,0.012243509,0.0055180574,0.0022113929,0.0053753085,0.004811901,0.0021827668,0.0028580227,0.003474196,0.00060601137,0.013371583,0.0012684137,0.00052676635,0.0013280724,0.0039959066,0.0035572364,0.001615549,0.002492505,0.00018428278,0.0024941545,0.0014855764,0.00047564268,0.0030075826,0.0015978911,0.008383582,0.0016861191,0.0011434897,0.0050287987,0.0032989623,0.0014322634,0.0021646088,0.0031877481,0.003307674,0.0018678268,0.0064219316,0.00081155356,0.0015114623,7.005815e-05,0.0012826873,0.0049639945,0.0050339373,0.0028920125,0.0019263215,0.004399403,0.0018062346,0.002977067,0.008783853,0.0025926698,0.0032764503,0.0033804707,0.00041432676,0.0021604113,0.003147567,0.0030663633,0.0072848597,0.0003350194,0.00079907005,0.00011440147,0.004290584,0.00047925767,9.0550166e-05,0.00059677975,0.00084700016,0.0041322955,0.0020835893,0.004511068,0.002294857,0.0007913642,0.0047056973,0.0032956824,0.0017817208,0.001572602,0.0012700189,0.006815642,0.00058132445,0.0028658283,0.0004575577,0.00075934036,0.00046931702,0.0009581604,0.00016118874,6.912337e-05,0.0015738341,0.0008555918,0.00084913685,0.0013529644,0.00015857657,0.0019505287,0.001266335,0.00031534734,0.004336426,0.0006302224,0.00054334226,0.002432527,7.0645474e-06,0.0012242589,0.001279917,0.0011342174,0.00062951806,0.0003855155,0.0021484694,0.00018291571,0.0036717164,0.008281395,0.00020515756,0.0007652964,0.00598377,0.0032924167,0.002045575,0.00031277142,0.001276737,0.0004287914,0.0040828027,0.0011184289,0.0042356816,0.0037459596,0.0022373078,0.00023811607,0.00012191967,0.0004548012,0.003705849,0.0004894757,0.00062530057,0.002005066,0.00034831747,0.0013748633,0.00063752756,0.0005808036,0.0009994202,0.008506737,0.0006250629,0.00073562557,0.0017987052,0.00042682904,0.00045274524,0.0008731079,0.002101261,0.0020432605,0.0026800402,0.00097213505,0.0024092905,0.0041593444,0.007922588,0.0024463795,0.0010256951,0.0013998081,0.00084476324,0.002207859,0.00033283164,0.00095389434,0.00080359593,0.0008447204,0.00039960153,0.0005835271,0.0026572512,0.0026411703,1.1863041e-05,0.002004349,0.001673376,0.0031504284,0.0026520253,0.004480412,0.00028888736,0.0012411239,0.0020260005,0.0021594865,0.0007695559,0.0048193005,0.00084995525,0.001691814,0.0030530328,0.0019208475,0.0042842533,0.0034932955,0.0085765915,0.0012457672,0.0016481599,0.0005395252,0.0009294921,0.002717493,0.007124594,0.0011955374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008679162,0.0042577763,0.0125642065,0.014463442,0.019645741,0.0014909297,0.008660495,0.0039551677,0.024230577,0.0014939458,0.00092338654,0.01688917,0.008471006,0.019471679,0.00073517836,0.005167735,0.008792934,0.024016231,0.00085431535,0.006195278,0.0027506324,0.0062659387,0.010821393,0.0028827551,0.00043860328,0.0032012528,0.0007065612,0.0024368227,0.00010981737,0.0031283116,0.0027074832,0.008028589,0.0017630609,0.00050083455,0.0070196525,0.009869225,0.001420244,0.0059439456,0.0029821133,0.0005690643,0.0012259916,0.010490251,0.0008085909,0.0039751767,0.0004885982,0.007392312,0.008399994,0.015505274,0.009085858,0.004918479,0.016849723,7.7708246e-05,0.0074835084,0.011223496,0.0011183763,0.0045727617,0.0022286498,0.0010438935,0.0044724955,0.007784183,0.0018332992,0.003411367,0.0013321873,0.0013410312,0.0019031604,0.0081605725,0.00094302127,9.7604e-05,0.000797623,0.003142416,0.0050755315,0.0046396567,0.0015113972,0.00350866,0.001043916,0.005231754,0.0064233337,0.0020595272,0.003181949,0.0010842409,0.013116567,0.0016284244,0.0031604543,0.002893737,0.0023221034,0.0039365203,0.0013554095,0.0012273075,0.00029142483,0.0029259068,0.0013003134,0.011251686,0.001874601,0.00022076769,0.00069633697,0.0010577288,0.0006562483,0.00034531884,0.004810216,0.0019331055,0.0026909462,0.002075573,0.0019350104,0.005974359,0.0012189314,0.0028793379,0.00043621936,0.004290618,0.005028564,0.008098082,0.012480985,0.008088276,0.005684369,0.003917583,0.013281791,0.001628167,0.0042542173,0.0023976166,0.0015435792,0.002850273,0.0031735138,0.0012146329,0.006540401,4.3248292e-07,0.004018163,0.0032189423,0.0018182253,0.0010022732,0.0034121908,0.0022181775,0.0001589277,0.0013376812,0.00073947036,0.006295934,0.0017640721,0.0018775137,0.0067944373,0.0014329678,0.001303259,0.002277852,0.0027452493,0.002167535,0.0032613971,0.0035211474,0.0042410367,0.0008848187,0.0011117816,0.006674515,0.003569832,0.0048496677,0.0067043463,0.00089962845,0.0032185386,0.0011596994,0.002964213,0.002566279,0.0014301178,0.0034517457,0.00013403251,0.0018381522,0.00085523404,0.005190557,0.00069284375,0.0017744984,0.0033787913,0.004088722,0.0045216214,0.0029240635,0.0019251374,0.0068201693,0.005513866,7.5971824e-05,0.0028565717,0.0009591291,0.007149133,0.0055137146,0.0012876731,0.0035349852,6.584218e-05,0.00042279344,0.001612226,0.0038027987,0.0025348354,0.005886007,0.00027281966,0.0049329293,0.004868835,0.0030233744,0.001413332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0018129665,0.00073533005,0.0019079673,0.0018097991,0.0052704792,0.0036130385,0.0012759403,0.0020220547,0.008521678,0.0005919647,0.0005768012,0.006168172,0.0016847576,0.0045884755,0.000119796176,0.0010055949,0.0013053394,0.008013159,0.00018445351,0.00093834946,0.0013414444,0.0018402186,0.0005993717,0.001036119,0.0029652691,0.0010373212,0.0011244057,0.00023048327,0.0022324312,0.002488169,0.0014564834,0.00035802362,0.0016101174,0.0026493557,0.0008517181,0.0015385922,0.00024054392,0.0010855532,0.0004572916,0.00027590425,0.0008008279,0.0042500123,0.00089155935,0.0012643201,0.00016999035,0.0030143668,0.0017829115,0.0046052635,0.00060239795,0.0019183848,0.004736374,0.0017400882,0.000299999,0.002679103,3.4702767e-05,0.00018968862,0.0010206767,0.0014259558,0.0007632749,0.002526001,0.0011040657,0.0038195031,0.0037104713,0.0008481854,0.00073240267,0.0030865022,0.0011577156,8.301167e-05,8.0353355e-05,0.0016572713,0.0005260161,0.00055261643,3.405614e-05,0.0017210941,0.00060064055,0.0002616716,0.0029435065,0.00044917408,0.0017852745,0.0008444394,0.0026545979,0.00054598146,0.0023281674,0.00042771696,0.00070326484,0.0014984699,0.0005548277,0.0009293272,0.00078413053,0.00055588904,0.00074782065,0.0016193022,0.00016268692,0.00076492724,0.00047675005,0.0007098147,1.3211946e-05,0.0007425732,0.0018602336,0.0007882494,0.0022947795,0.0002291193,0.0003889101,0.001437734,0.0013960765,0.00035948073,0.0005571364,0.0012663166,0.00027156062,0.0030074466,0.004633097,0.0006770438,0.0012334097,0.003967997,0.004451187,0.00087736716,0.00023807882,0.00041176786,0.00044366985,0.0021950598,0.0018238862,0.0005370595,0.0002844956,0.00014373059,0.0009098836,0.00032587175,0.0015034934,0.0003066941,0.00060820533,0.0006863625,0.002198911,0.00031212796,0.0008687968,4.7169517e-05,0.0005463554,0.0011745191,0.0031762186,0.0007198074,0.0005379328,0.0015631011,0.002576339,0.00056829123,0.00012659423,0.0015897801,0.0008309623,0.0024110377,0.00038567328,0.0001541402,0.00014699766,0.0016613359,0.00089774525,5.1689654e-05,0.0007137819,0.0009053731,0.002225065,0.00039915796,0.0007918533,0.0013041088,0.0011439908,0.00043251828,0.00033546478,0.0010296154,0.000641902,0.00071395945,0.0017551325,0.0019508696,6.728864e-06,0.00085945666,0.00059405965,0.0008615975,0.00046362093,0.00041814047,7.239591e-05,0.00077037915,0.0024513123,0.00063257525,3.1425632e-05,0.0010081729,0.000286174,0.0002445725,0.00093008886,0.0010850137,0.0011541678,0.0002337526,0.0005002243,0.00014458678,0.00019556715,9.898101e-05,0.00042336615
2.032254e-05,8.399946e-06,7.3844465e-05,3.5813882e-06,4.52736e-05,1.0148655e-05,7.4571108e-06,2.6043122e-05,6.97994e-05,2.5408087e-06,1.6536078e-05,7.1403745e-05,1.2129562e-06,1.6286142e-05,7.3022043e-06,1.3504179e-05,2.966156e-05,7.1557064e-05,2.4951632e-06,2.8519069e-05,5.670432e-06,2.3380166e-05,3.3316694e-06,8.585461e-06,9.600669e-08,1.7711322e-05,7.1420604e-06,7.3790497e-06,4.216749e-06,1.0676871e-05,7.4974496e-06,9.173917e-06,8.340708e-06,6.755615e-07,2.082231e-05,1.7150167e-05,1.3365657e-06,2.093379e-05,3.5790106e-06,8.584937e-06,4.6582604e-06,1.1645446e-05,1.4892462e-06,7.252916e-07,3.1798777e-08,2.0835798e-05,2.058425e-05,6.1561295e-05,5.679044e-07,1.6473437e-05,3.1849762e-05,5.940847e-06,2.1281456e-05,3.031259e-05,1.5117654e-06,6.2300005e-06,1.5916898e-05,8.772675e-06,6.07552e-06,7.211921e-06,4.421871e-06,1.1648386e-05,6.444875e-07,6.835012e-06,3.4998675e-07,2.1363045e-05,7.227629e-06,1.607642e-05,6.153239e-06,8.830542e-07,1.8810959e-05,1.6781334e-05,9.499512e-06,9.651004e-06,1.4920533e-05,1.0270947e-05,2.5123598e-05,1.4981717e-05,7.631831e-07,1.0578219e-05,3.1627373e-05,4.2823212e-06,1.2359029e-05,1.3132258e-05,4.6345394e-06,1.0446804e-05,2.5211289e-06,1.2800638e-06,2.977517e-06,1.1262147e-05,7.3999047e-07,2.5580419e-05,5.0691983e-06,2.0939842e-07,1.150764e-05,7.64666e-06,3.1946e-06,7.4660265e-06,2.3311532e-05,5.907287e-06,8.046392e-06,1.0219184e-05,2.5675122e-06,1.534851e-05,1.7730385e-06,3.861951e-06,2.6970272e-06,1.2244724e-05,1.16425235e-05,2.8942879e-05,3.8808535e-05,1.1125193e-05,1.3072484e-05,5.5992905e-06,2.82607e-05,1.0635056e-05,2.566077e-05,6.1876726e-06,1.1908171e-06,3.3195838e-06,8.784303e-06,1.4540192e-06,1.6042173e-05,6.8739073e-06,4.871772e-07,8.110554e-06,2.2463855e-06,2.9823873e-06,8.752182e-06,5.6611448e-06,8.172039e-06,5.6038016e-06,4.169638e-06,6.292911e-06,6.494127e-06,6.671614e-06,1.8444827e-05,8.559309e-06,3.6635888e-06,1.5303447e-06,1.0397336e-05,8.830148e-06,9.51347e-06,7.0987385e-06,8.109318e-06,1.1773961e-05,4.656291e-06,1.0634555e-05,9.831035e-06,1.00750785e-05,1.4101996e-05,6.574347e-06,1.6361942e-05,3.963625e-06,9.340123e-06,1.092725e-05,3.4728455e-06,6.851827e-06,2.8059333e-07,2.992595e-06,4.0111404e-06,1.5682119e-05,1.3211586e-06,6.2620384e-06,6.75351e-06,1.1817942e-05,6.7004235e-06,6.8911622e-06,2.653839e-06,2.049269e-06,2.1031816e-05,2.483664e-06,1.7198148e-05,6.076916e-06,3.512223e-06,2.0508633e-06,1.955263e-06,5.9855956e-06,1.3455478e-06,2.3063503e-06,5.4978727e-06,5.6753306e-06,7.2310513e-06,1.24976605e-05,2.43774e-06,2.5631478e-05,5.9540744e-06,1.6982578e-05,2.505043e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
